sku_id,account_id,current_oversellable,current_available,current_kit_to_ship_available,current_sellable,current_backorder_count,total_shipped,total_expected,oldest_backorder_date,sales_last_week,sales_last_4_weeks,sales_last_12_weeks,sales_last_52_weeks,weeks_of_supply,warehouse_id,unique_sku_name,is_kit,image_url,preferred_min_quantity,product_name,product_category,product_class_name,account_slug,is_on_watch_list
141c557a-fe2b-4710-9ded-3626cf399fa8,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,377,<nil>,377,0,440,12,<nil>,21,47,128,441,32,164386,JU9T1BBDT32-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
d9900770-5d91-48e7-8ac6-d18e3b7bd764,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,543,<nil>,543,0,745,29,<nil>,19,78,218,746,27,164291,JU9T1NKNT32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
96fe23c1-4059-4261-ad17-39fe5153e450,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,483,<nil>,483,0,346,33,<nil>,17,51,121,348,37,164244,JU9T1NAMR32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_admiral_771a8978-2225-4279-9853-607f641294cb.jpg?v=1617756121,0,Slim / Admiral,Jean,Merchandise,theperfectjean,false
0fcbaafe-3322-4563-981d-8af17c403fc4,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,0,100,3,<nil>,17,32,46,105,0,198843,JU9T3NCWB30-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/corrected-athleticcowboy_1.jpg?v=1618002083,0,Athletic / Cowboy,Jean,Merchandise,theperfectjean,false
91b02bb2-97f2-4373-905f-b053a9c3e867,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,7,<nil>,7,0,204,6,<nil>,16,45,101,205,0,164351,JU9T2BBDT30-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
4e7c8470-e046-4bd5-af9b-43be5f91aa31,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,423,<nil>,423,0,571,28,<nil>,16,62,174,575,27,164321,JU9T1BBDT32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
a425f88b-5479-45a1-b4f9-668eb8639d16,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,0,300,5,<nil>,14,56,141,300,0,194474,JU9T3DCPT30-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
c02a47fb-eeba-4c44-b758-fe8a246a1a16,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,0,111,2,<nil>,14,37,72,116,0,194479,JU9T3DCPT30-40,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
6bdac419-d05f-4c31-b614-91c557e5bbfc,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,59,<nil>,59,0,181,4,<nil>,14,27,70,184,8,194475,JU9T3DCPT34-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
e58a98cc-d5c7-46cd-8d1c-5ac04f3f124b,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,17,<nil>,17,0,247,6,<nil>,13,49,123,249,1,194523,JU9T3NKNT32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201638.png?v=1618002087,0,Athletic / Knight,Jean,Merchandise,theperfectjean,false
972166a0-a3f6-4c36-bb01-ce38b31872ab,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,276,<nil>,276,0,408,13,<nil>,13,55,145,411,20,164414,JU9T1BBDT32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
0fa1dd86-e2b5-47ce-b9d4-d29c57554e5d,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,0,89,1,<nil>,13,38,52,90,0,194462,JU9T3BBDT32-40,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201560.png?v=1618002079,0,Athletic / Bandit,Jean,Merchandise,theperfectjean,false
ec12068a-2386-41b8-b19b-eb036527eeeb,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,260,<nil>,260,0,397,11,<nil>,13,59,161,399,17,164256,JU9T1BBDT30-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
9bf39d7f-9cc2-4978-a403-bcb5260b20b4,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,25,<nil>,25,0,199,3,<nil>,12,41,104,202,2,194464,JU9T3DCPT30-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
5d61f30b-9a0f-4763-921a-19660af8ba4d,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,563,<nil>,563,0,676,28,<nil>,12,55,178,678,40,164314,JU9T1NKNT30-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
cc0b60b5-b292-4591-b4c7-55804fa68c1d,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,331,<nil>,331,0,511,14,<nil>,12,51,181,510,25,164407,JU9T1NKNT32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
a8894429-7034-4fde-9b87-201447fc127b,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,737,<nil>,737,0,576,40,<nil>,11,43,129,576,68,182031,JU9T1DCPT32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
aade049e-66e9-4430-810e-2d5d0ee11a9a,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,352,<nil>,352,0,333,7,<nil>,11,51,135,333,27,164299,JU9T1NAMR30-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_admiral_771a8978-2225-4279-9853-607f641294cb.jpg?v=1617756121,0,Slim / Admiral,Jean,Merchandise,theperfectjean,false
3d53f6f2-1634-4d97-8644-ace90e044e74,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,16,<nil>,16,<nil>,68,2,<nil>,11,34,69,69,1,227575,JU9T1GMNR30-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,0,Slim / Miner,Jean,Merchandise,theperfectjean,false
7172dedf-ff15-4f30-931d-3dcea8deb5aa,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,43,<nil>,43,0,189,5,<nil>,11,33,84,187,5,194476,JU9T3DCPT32-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
b8daf54f-e8f1-4f18-aeea-43ea18d22b86,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,50,<nil>,50,<nil>,85,3,<nil>,10,33,85,85,6,227604,JU9T1GMNR32-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,0,Slim / Miner,Jean,Merchandise,theperfectjean,false
42520174-5d60-4e1b-867a-d7281018a65d,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,177,<nil>,177,0,335,13,<nil>,10,27,100,336,26,182033,JU9T1DCPT30-31,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
6bb44cc5-16dc-4c9f-8039-0464e85c2632,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,421,<nil>,421,0,533,16,<nil>,10,69,198,534,24,164374,JU9T1NKNT30-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
41b88096-a1a0-4ab1-973a-d184bb4471ab,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,100,<nil>,100,0,212,8,<nil>,10,25,72,213,16,194738,JU9T1NKNT34-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
f6d29cac-c894-46eb-9966-2f3da106947e,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,24,<nil>,24,0,317,4,<nil>,10,39,129,318,2,164369,JU9T1NAMR30-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_admiral_771a8978-2225-4279-9853-607f641294cb.jpg?v=1617756121,0,Slim / Admiral,Jean,Merchandise,theperfectjean,false
7dcb1240-da74-47dd-95da-4e1695876ed0,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,277,<nil>,277,0,236,8,<nil>,10,37,98,237,29,164408,JU9T2BBDT30-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
0e3303c5-aabc-4baa-84cc-51022ead14a5,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,230,<nil>,230,0,377,8,<nil>,10,50,133,381,18,164350,JU9T1BBDT30-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
ba9bda67-592f-499a-92ed-74b575202816,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,1,90,0,<nil>,10,26,58,90,0,211849,JU9T2BBDT30-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
128e01ee-9b9f-46e6-889d-694a55807831,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,384,<nil>,384,0,634,24,<nil>,10,85,238,636,18,164293,JU9T1NKNT32-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
f4bf11fe-95f0-4223-ae82-71ccd75152d3,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,58,<nil>,58,0,86,5,<nil>,9,22,47,86,10,194467,JU9T3DCPT32-42,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
7323d705-a4ed-4bfb-87b8-49e160f3aa13,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,282,<nil>,282,0,343,27,<nil>,9,35,98,344,32,182042,JU9T1DCPT30-30,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
ec46c8bc-522b-47d4-a1b5-a5e2258e8316,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,17,<nil>,17,0,254,26,<nil>,9,34,98,259,2,164290,JU9T1NAMR30-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_admiral_771a8978-2225-4279-9853-607f641294cb.jpg?v=1617756121,0,Slim / Admiral,Jean,Merchandise,theperfectjean,false
b21992b1-1e17-4514-b966-89aa05894314,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,11,<nil>,11,0,223,12,<nil>,9,55,119,223,0,194519,JU9T3NKNT32-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201638.png?v=1618002087,0,Athletic / Knight,Jean,Merchandise,theperfectjean,false
eb022c9d-df7e-46db-989b-f8e8d2987fc3,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,54,<nil>,54,<nil>,41,1,<nil>,9,20,42,42,10,227634,JU9T1GMNR34-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,0,Slim / Miner,Jean,Merchandise,theperfectjean,false
2b804074-e1a5-4a7b-a944-6925fe3b192b,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,143,<nil>,143,0,313,15,<nil>,9,37,88,313,15,194473,JU9T3DCPT32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
492bf16a-18b1-4f67-b9a8-b40e0184a1cb,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,410,<nil>,410,0,364,2,<nil>,9,28,98,363,58,182039,JU9T1DCPT32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
48db8fa0-f33a-4c0a-ac86-cb296d666b87,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,86,<nil>,86,0,271,10,<nil>,9,24,87,272,14,182015,JU9T1NCWB32-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201700.png?v=1617756138,0,Slim / Cowboy,Jean,Merchandise,theperfectjean,false
198d1e70-ac2f-42df-9e3d-6cccbe5c8b97,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,369,<nil>,369,0,341,10,<nil>,9,39,92,340,37,182035,JU9T1DCPT30-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
e5c0487a-ceaf-4a9c-98d8-7d996bcfa1a7,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,147,<nil>,147,0,318,9,<nil>,9,31,87,320,18,194535,JU9T3NKNT32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201638.png?v=1618002087,0,Athletic / Knight,Jean,Merchandise,theperfectjean,false
f42945ab-72df-4d7c-aabb-9c46f5dfe683,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,3,<nil>,3,<nil>,35,0,<nil>,9,20,35,35,0,226815,JUXT1NKNT30-42,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
513a2eab-f6bb-4b0f-8db7-0f18a68ee9e7,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,177,<nil>,177,0,277,10,<nil>,9,35,91,279,20,164368,JU9T1LJKR32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_joker_bd244536-f057-4d70-b31b-47d224ebe6ba.jpg?v=1617756143,0,Slim / Joker,Jean,Merchandise,theperfectjean,false
e0de3896-0b51-4855-9420-99562b28531d,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,32,<nil>,32,0,318,10,<nil>,8,27,96,320,4,164286,JU9T1BBDT30-30,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
da3e6894-417c-4340-9342-abe4dd8934f3,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,91,<nil>,91,0,155,10,<nil>,8,31,79,157,11,164358,JU9T1LJKR30-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_joker_bd244536-f057-4d70-b31b-47d224ebe6ba.jpg?v=1617756143,0,Slim / Joker,Jean,Merchandise,theperfectjean,false
3ae3018c-cd9e-40e2-b0c7-524048942586,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,333,<nil>,333,0,466,29,<nil>,8,41,138,467,32,164387,JU9T1NKNT30-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
41408676-8909-420f-9a9e-e7c3d438d982,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,201,<nil>,201,0,370,23,<nil>,8,59,160,373,13,164385,JU9T1NKNT30-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
d9930905-6620-4645-bcbc-4c962545d41f,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,6,<nil>,6,0,112,0,<nil>,8,26,70,112,0,194531,JU9T3NKNT32-40,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201638.png?v=1618002087,0,Athletic / Knight,Jean,Merchandise,theperfectjean,false
18d0b0c6-6441-45bd-bbc6-9bf5721fca3e,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,367,<nil>,367,0,210,14,<nil>,8,14,50,212,104,182038,JU9T1DCPT32-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,0,Slim / Captain,Jean,Merchandise,theperfectjean,false
de9314e1-f0bd-4344-b149-203099de2bde,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,1,<nil>,1,0,108,3,<nil>,8,35,51,108,0,194515,JU9T3LJKR32-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201791.png?v=1610228088,0,Athletic / Joker,Jean,Merchandise,theperfectjean,false
0c02c96e-7e36-47cd-b7f3-53282e3196fb,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,412,<nil>,412,-1,444,18,<nil>,8,46,138,450,35,164412,JU9T1BBDT30-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
78771807-ee1d-48d6-8363-7d8cf552de6c,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,66,<nil>,66,<nil>,55,3,<nil>,8,31,55,55,8,227581,JU9T1GMNR32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,0,Slim / Miner,Jean,Merchandise,theperfectjean,false
f06bbc5a-d509-43d8-96bb-bed67d32ba1c,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,190,<nil>,190,0,92,0,<nil>,8,29,50,93,26,194689,JU9T1BBDT28-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
c20db02f-fc76-4578-a6b4-a50c9caa6f76,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,243,<nil>,243,0,292,7,<nil>,8,24,69,293,40,164301,JU9T1BBDT32-31,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
4fe7d360-1ec4-4e7a-ab93-f11ae287442a,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,95,<nil>,95,0,186,1,<nil>,8,28,75,187,13,164260,JU9T2BBDT30-30,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
61f6dd03-8a9b-48a7-9d42-a4e76615b61b,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,0,<nil>,0,<nil>,15,0,<nil>,8,15,15,15,0,234147,JS9T2LJKR-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/joker12.jpg?v=1622771158,0,Jorts / Joker,Shorts,<nil>,theperfectjean,false
ab3de189-d216-4ad9-b1be-6c2d11c578f0,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,36,<nil>,36,0,169,6,<nil>,8,43,94,170,3,181930,JU9T3BBDT30-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201560.png?v=1618002079,0,Athletic / Bandit,Jean,Merchandise,theperfectjean,false
82c44f44-d043-4fec-92e7-21d8247d32a6,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,0,<nil>,0,0,117,1,<nil>,8,28,78,120,0,194466,JU9T3DCPT32-40,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
89b11b88-43ae-4490-850e-13b0a84a7d45,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,1,<nil>,1,0,77,1,<nil>,8,41,77,77,0,226955,JUXT3DCPT30-42,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
e5193422-c59a-4945-8ee0-591c4c041516,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,30,<nil>,30,0,225,2,<nil>,7,40,107,226,3,194483,JU9T3DCPT32-36,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ForHomepage.png?v=1618002086,0,Athletic / Captain,Jean,Merchandise,theperfectjean,false
30dcfc8d-8d56-41de-b013-4560a9ddd00b,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,227,<nil>,227,0,149,0,<nil>,7,31,86,151,29,194733,JU9T1NKNT28-32,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/FrontBottom-Slim_knight_8868dd07-e03d-4fab-9bf3-50da0593aff7.jpg?v=1590012515,0,Slim / Knight,Jean,Merchandise,theperfectjean,false
a23374ca-a6e9-4722-95a0-ebaa7622d0a9,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,0,<nil>,0,<nil>,41,0,<nil>,7,24,41,41,0,228384,JU9T2BBDT28-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
34120c9b-0e81-489c-b633-da3563c71962,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,28,<nil>,28,0,380,32,<nil>,7,22,67,381,5,164276,JU9T1NAMR30-30,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_admiral_771a8978-2225-4279-9853-607f641294cb.jpg?v=1617756121,0,Slim / Admiral,Jean,Merchandise,theperfectjean,false
5310c660-5166-4a58-8dc8-08c7ae39f866,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,50,<nil>,50,0,181,1,<nil>,7,32,80,180,6,194460,JU9T3BBDT32-38,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201560.png?v=1618002079,0,Athletic / Bandit,Jean,Merchandise,theperfectjean,false
137e4ff9-ed00-48cf-bcec-859bd5eb2596,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,125,<nil>,125,<nil>,20,1,<nil>,7,19,19,19,26,234131,JS9T2LJKR-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/joker12.jpg?v=1622771158,0,Jorts / Joker,Shorts,<nil>,theperfectjean,false
2171d4f8-f95a-4225-97e7-babdb0fcb4f9,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,<nil>,0,<nil>,0,<nil>,14,2,<nil>,7,12,13,13,0,228520,JU9T1NCWB28-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201700.png?v=1617756138,0,Slim / Cowboy,Jean,Merchandise,theperfectjean,false
79bb3d42-09ab-457d-9e2d-dbaa294d19b3,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,356,<nil>,356,0,264,10,<nil>,7,40,104,264,35,164255,JU9T1BBDT30-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Slim_bandit_c2ff8cd9-acf1-4e39-bd45-842bba2a006b.jpg?v=1617756126,0,Slim / Bandit,Jean,Merchandise,theperfectjean,false
03378b20-3dd6-4b57-a6f2-4ce9a1c75e16,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,114,<nil>,114,0,110,5,<nil>,7,9,38,110,50,181995,JU9T2DCPT30-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/CalebCaptainSkinnyFront1.png?v=1610228081,0,Skinny / Captain,Jean,Merchandise,theperfectjean,false
1181dafb-82d5-4a12-ae4e-7e25a0c04fc1,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,82,<nil>,82,0,140,3,<nil>,7,10,41,141,32,194528,JU9T3NKNT34-34,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201638.png?v=1618002087,0,Athletic / Knight,Jean,Merchandise,theperfectjean,false
f2dbba3d-df3a-4e2d-89ca-b5da6906ec18,e7ce732f-edfd-43ab-a1d5-d6be5a5123fe,0,25,<nil>,25,0,187,8,<nil>,7,24,76,187,4,164297,JU9T2BBDT30-33,false,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/Front-Skinny_bandit_ab47e1cd-b973-448d-b177-53a55679e881.jpg?v=1587130358,0,Skinny / Bandit,Jean,Merchandise,theperfectjean,false
