Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
slim-miner,,,,,,,,Miner - Grey,,32,,36,JU9T1GMNR36-32,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521819,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,33,,36,JU9T1GMNR36-33,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521826,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,34,,36,JU9T1GMNR36-34,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521833,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,36,,36,JU9T1GMNR36-36,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521857,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,38,,36,JU9T1GMNR36-38,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521864,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,40,,36,JU9T1GMNR36-40,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051521871,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,42,,36,JUXT1GMNR36-42,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051564663,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,44,,36,JUXT1GMNR36-44,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051564670,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,46,,36,JUXT1GMNR36-46,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051564687,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,48,,36,JUXT1GMNR36-48,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051564694,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
slim-miner,,,,,,,,Miner - Grey,,50,,36,JUXT1GMNR36-50,0.0,masonhub,deny,masonhub,79.99,,true,true,'194051564700,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/The_Perfect_Jean_April_10_20213087.jpg?v=1618890171,lb,,,
test-product,Test Product,Lorem,The Perfect Jean,"","",true,Title,Default Title,,,,,'3,0.0,,continue,manual,1.00,,false,true,"",,,,false,,,,,,,,,,,,,,,,,lb,,,active
slim-captain-midnight-blue,Slim / Captain,"<meta charset=""utf-8"">
<p>Our slim is a bit slimmer at the ankle than your average slim jean. We think other brands a little wide at the ankles. Dudes like to show some shoe nowadays. Sits low on the waist, slightly fitted through the hip. F#!king perfect.</p>
<p><span>A deep, dark, blue-black base with a very minimal stone wash. Your go-to, everyday denim. Land Ho, Captain!</span></p>",The Perfect Jean,Jean,"meta-size-chart-size-guide-slim, Split",true,Color,Captain - Midnight Blue,First Choose Your Waist:,26,That Waist is Available in these Lengths:,28,JU9T1DCPT28-26,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051389990,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,1,0,false,The Perfect Jean | Men's Slim 4-Way Stretch Jeans (Stupid Comfortable),"Try our perfect super stretch & super soft denim fabric (comes in four washes).  The Perfect Jean stretches so your nuts ain't crushed & is soft as a baby's bottom.  Our slim cut looks great and still gives enough flex to bang out 50 denim squats.  Free Shipping, Returns, and Exchanges.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,active
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,26,,30,JU9T1DCPT30-26,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392556,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimSide1.png?v=1618002099,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,28,,28,JU9T1DCPT28-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390019,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront4.png?v=1618002099,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,28,,30,JU9T1DCPT30-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392570,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201536.png?v=1618002099,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,28,,32,JU9T1DCPT32-28,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395458,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimBack1.png?v=1618002099,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,29,,30,JU9T1DCPT30-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392587,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimSquat2.png?v=1618002099,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,29,,32,JU9T1DCPT32-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395465,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/ThePerfectJean_20201691.png?v=1618002099,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,30,,28,JU9T1DCPT28-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390033,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,30,,30,JU9T1DCPT30-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392594,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,30,,32,JU9T1DCPT32-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395472,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,30,,34,JU9T1DCPT34-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396431,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,30,,36,JU9T1DCPT36-30,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397391,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,31,,30,JU9T1DCPT30-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392600,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,31,,32,JU9T1DCPT32-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395489,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,31,,34,JU9T1DCPT34-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396448,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,32,,28,JU9T1DCPT28-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390057,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,32,,30,JU9T1DCPT30-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392617,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,32,,32,JU9T1DCPT32-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395496,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,32,,34,JU9T1DCPT34-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396455,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,32,,36,JU9T1DCPT36-32,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397414,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,33,,30,JU9T1DCPT30-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392624,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,33,,32,JU9T1DCPT32-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395502,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,33,,34,JU9T1DCPT34-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396462,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,34,,28,JU9T1DCPT28-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390071,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,34,,30,JU9T1DCPT30-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392631,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,34,,32,JU9T1DCPT32-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395519,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,34,,34,JU9T1DCPT34-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396479,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,34,,36,JU9T1DCPT36-34,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397438,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,36,,30,JU9T1DCPT30-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392655,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,36,,32,JU9T1DCPT32-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395533,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,36,,34,JU9T1DCPT34-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396493,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,36,,36,JU9T1DCPT36-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397452,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,38,,30,JU9T1DCPT30-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392662,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,38,,32,JU9T1DCPT32-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395540,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,38,,34,JU9T1DCPT34-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396509,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,38,,36,JU9T1DCPT36-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051397469,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,40,,30,JU9T1DCPT30-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051392679,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,40,,32,JU9T1DCPT32-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051395557,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,40,,34,JU9T1DCPT34-40,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051396516,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,42,,28,JUXT1DCPT28-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564069,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,42,,30,JUXT1DCPT30-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564113,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,42,,32,JUXT1DCPT32-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564168,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,42,,34,JUXT1DCPT34-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564212,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,42,,36,JUXT1DCPT36-42,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564267,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,44,,28,JUXT1DCPT28-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564076,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,44,,30,JUXT1DCPT30-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564120,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,44,,32,JUXT1DCPT32-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564175,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,44,,34,JUXT1DCPT34-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564229,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,44,,36,JUXT1DCPT36-44,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564274,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,46,,30,JUXT1DCPT30-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564137,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,46,,32,JUXT1DCPT32-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564182,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,46,,34,JUXT1DCPT34-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564236,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,46,,36,JUXT1DCPT36-46,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564281,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,48,,30,JUXT1DCPT30-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564144,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,48,,32,JUXT1DCPT32-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564199,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,48,,34,JUXT1DCPT34-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564243,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,48,,36,JUXT1DCPT36-48,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564298,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,50,,30,JUXT1DCPT30-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564151,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,50,,32,JUXT1DCPT32-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564205,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,50,,34,JUXT1DCPT34-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564250,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,50,,36,JUXT1DCPT36-50,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051564304,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,29,,28,JU9T1DCPT28-29,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390026,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,31,,28,JU9T1DCPT28-31,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390040,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,33,,28,JU9T1DCPT28-33,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390064,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,36,,28,JU9T1DCPT28-36,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390095,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
slim-captain-midnight-blue,,,,,,,,Captain - Midnight Blue,,38,,28,JU9T1DCPT28-38,339.9986657904375,masonhub,deny,masonhub,79.99,79.99,true,true,'194051390101,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0259/7588/1814/products/NandoCaptainSlimFront2.png?v=1617756131,oz,,,
